frame_index,t_perf_counter_s,t_unix_s
70,9257.1346073,1789397437.36723
71,9257.151459,1789397437.3840818
72,9257.1826557,1789397437.4152787
73,9257.2143961,1789397437.4470184
74,9257.2454429,1789397437.4780655
75,9257.2761747,1789397437.5087972
76,9257.3068855,1789397437.5395079
77,9257.3374634,1789397437.570086
78,9257.3680253,1789397437.6006477
79,9257.400262,1789397437.632885
80,9257.430916,1789397437.6635387
81,9257.4624819,1789397437.6951044
82,9257.494511,1789397437.7271333
83,9257.5266557,1789397437.759278
84,9257.5572814,1789397437.7899039
85,9257.5884499,1789397437.8210723
86,9257.6189472,1789397437.8515697
87,9257.650103,1789397437.8827255
88,9257.6817186,1789397437.914342
89,9257.7112066,1789397437.943829
90,9257.7428798,1789397437.975502
91,9257.774371,1789397438.0069933
92,9257.8052603,1789397438.0378826
93,9257.8369944,1789397438.0696168
94,9257.8684372,1789397438.10106
95,9257.8997512,1789397438.132374
96,9257.9291633,1789397438.1617858
97,9257.9601132,1789397438.1927354
98,9257.9898448,1789397438.2224674
99,9258.0205593,1789397438.2531817
100,9258.0526046,1789397438.285227
101,9258.0840411,1789397438.3166635
102,9258.1152584,1789397438.347881
103,9258.1472143,1789397438.3798373
104,9258.1774361,1789397438.4100585
105,9258.2085329,1789397438.4411566
106,9258.2391422,1789397438.4717646
107,9258.2715882,1789397438.504211
108,9258.2996581,1789397438.532281
109,9258.3318624,1789397438.564485
110,9258.3618809,1789397438.5945034
111,9258.3781745,1789397438.6107972
112,9258.4098866,1789397438.6425092
113,9258.4417114,1789397438.674334
114,9258.4721224,1789397438.704745
115,9258.5026307,1789397438.735253
116,9258.5340814,1789397438.766704
117,9258.5654151,1789397438.7980382
118,9258.5952125,1789397438.827835
119,9258.6260136,1789397438.8586369
120,9258.6566782,1789397438.889301
121,9258.6725276,1789397438.9051497
122,9258.6900043,1789397438.9226267
123,9258.7204431,1789397438.9530666
124,9258.7519681,1789397438.9845908
125,9258.7824461,1789397439.0150688
126,9258.8135336,1789397439.0461564
127,9258.8452247,1789397439.0778475
128,9258.8763164,1789397439.108939
129,9258.9065023,1789397439.1391246
130,9258.9378582,1789397439.1704807
131,9258.9702442,1789397439.202866
132,9259.0016933,1789397439.2343163
133,9259.0339417,1789397439.266564
134,9259.0626404,1789397439.2952635
135,9259.0781907,1789397439.3108132
136,9259.0948584,1789397439.327481
137,9259.1098346,1789397439.3424575
138,9259.1263219,1789397439.3589442
139,9259.1418998,1789397439.3745222
140,9259.1580736,1789397439.390696
141,9259.1753933,1789397439.4080157
142,9259.205442,1789397439.4380646
143,9259.221275,1789397439.4538975
144,9259.2376658,1789397439.470289
145,9259.2681901,1789397439.5008125
146,9259.299428,1789397439.5320506
147,9259.3289834,1789397439.5616062
148,9259.3455611,1789397439.5781834
149,9259.3768547,1789397439.609477
150,9259.4080913,1789397439.6407137
151,9259.4380297,1789397439.670652
152,9259.453876,1789397439.6864986
153,9259.4694331,1789397439.7020555
154,9259.4858956,1789397439.718518
155,9259.5021965,1789397439.7348192
156,9259.5175178,1789397439.75014
157,9259.5337225,1789397439.7663448
158,9259.5511827,1789397439.7838066
159,9259.5654516,1789397439.798074
160,9259.5804705,1789397439.813093
161,9259.5957276,1789397439.82835
162,9259.6129192,1789397439.8455424
163,9259.6437534,1789397439.8763766
164,9259.6571093,1789397439.8897321
165,9259.6742411,1789397439.9068637
166,9259.6908667,1789397439.923489
167,9259.7224608,1789397439.9550843
168,9259.7383126,1789397439.970935
169,9259.7696156,1789397440.002239
